business_id,review_cool,review_funny,review_id,review_stars,review_useful,user_id,attributes_DogsAllowed,attributes_DriveThru,attributes_GoodForKids,good_for_dessert,good_for_late_night,good_for_lunch,good_for_dinner,good_for_brunch,good_for_breakfast,attributes_HasTV,attributes_NoiseLevel,attributes_OutdoorSeating,attributes_RestaurantsAttire,attributes_RestaurantsDelivery,attributes_RestaurantsGoodForGroups,attributes_RestaurantsPriceRange,attributes_RestaurantsReservations,attributes_RestaurantsTableService,attributes_RestaurantsTakeOut,attributes_Smoking,attributes_WheelchairAccessible,attributes_WiFi,categories,city,is_open,name,bus_review_count,bus_stars,state,cuisine,user_average_stars,bus_cool,user_review_count
YwLZ6RDKKhPAoAOP5m_elA,0,0,IAncQPw7qo94Sj5qvPVmiQ,5,0,QPUtjpbE9O_BbFe27YmtLA,,,1,0,0,1,0,0,0,0,average,1,casual,0,1,1,0,,1,,,no,"Fast Food, Restaurants, American (New), Burgers",Phoenix,1,Five Guys,101,3.5,AZ,American,3.29,2,27
qqW-vXEPKjP-IDr4A9X0Mw,0,0,bge6177sZ7Bmlup93vz1ug,5,0,sf3XG8Gy98gH2rZSEDFi2Q,,,1,0,0,1,0,0,0,0,quiet,1,casual,1,1,2,0,0,1,,1,free,"Food, Juice Bars & Smoothies, Breakfast & Brunch, Restaurants, Gluten-Free, Vegetarian",Phoenix,1,Grabbagreen Bell,40,3,AZ,Others,4.33,0,3
-Wxje8_M3S-0wIwdub9Kug,0,0,aQOUzM0MqOg5mHVz3Jc91Q,1,2,gjlhzR5eyMU-JVyeiuIeAw,,1,1,0,0,0,0,1,0,1,,1,casual,0,1,1,0,,1,,,free,"Food, Restaurants, Coffee & Tea, Fast Food, Burgers",Glendale,1,McDonald's,35,1.5,AZ,Others,2.77,6,22
gMN6VKmu4E1EmlMYzz9A3w,1,0,rXom19c9FALv14gK7x8S6A,5,1,_glN-BiTOtFspxvdjDnR_w,1,,1,1,0,1,1,0,0,1,average,1,casual,0,1,2,1,0,1,,1,free,"Beer, Wine & Spirits, Coffee & Tea, Restaurants, American (New), Mediterranean, Food, Greek",Tempe,1,OPA Life Greek Cafe,182,4,AZ,"American, Mediterranean",4.55,23,72
cfuFIFZk4u7A48yn3y10Zw,0,0,UCxJLFbpXxW8cV7HmyPgWg,5,0,i53W0EB9AC7uYK1rLPQZyQ,,,1,0,0,1,0,1,1,0,quiet,1,casual,0,1,2,0,0,1,,1,no,"Specialty Food, Organic Stores, Food, Local Flavor, Food Trucks, Fruits & Veggies, Vegan, Restaurants, Street Vendors, Vegetarian",Gilbert,1,The Uprooted Kitchen,135,5,AZ,Others,3.83,101,74
maBe6J_QSeYlAa1YNkAyVA,0,0,pxG3Ufn37VGZ8ODaUwThRw,4,0,vHJc9ighS6uREo4C9WfKyw,,,1,0,0,1,0,0,0,1,average,1,casual,0,1,1,0,0,1,,,no,"Hot Dogs, Food, Restaurants",Gilbert,1,Higley Hot Dog Hut,153,4,AZ,Others,4.8,2,10
1cwYKUoOGbgnq-wRfO2PIQ,0,0,D0VJPUH2oeNMEM4slgaOOw,3,0,o-4ffJ8rxg-pfpk-j1fM4A,,,0,,,,,,,0,,,casual,0,1,1,0,,1,,,,"Fast Food, Chicken Wings, Restaurants",Sun Lakes,0,KFC,19,1.5,AZ,Others,3.76,51,72
zzsOLFhgUw8gnjLTVVItFA,0,0,HtoAqAa0qnzr4mC_BE9LUw,5,0,quCnWQCNfCgZVCFy9pxbkw,0,,,,,,,,,,,,,0,,1,,,1,,,,"Bakeries, Restaurants, Food",Glendale,1,La Purisima Bakery,105,4.5,AZ,Others,4.11,5,35
#NAME?,0,0,KyebM8pEGdSccFPj1G91lA,4,3,J237RaoLNGlznbzyWz_r-A,,,0,0,0,0,1,0,0,1,average,1,casual,0,1,2,1,,1,,,free,"Tapas/Small Plates, Restaurants, Beer, Wine & Spirits, Wine Bars, Breakfast & Brunch, Gastropubs, Bars, Food, Nightlife",Ahwatukee,1,My Wine Cellar,212,4,AZ,Others,4.07,28,153
OiaoUB_UjY-VZ_xd5WKDmg,0,0,jYddWu0WiQBq2ctJfvjS8Q,4,2,CkM9FtxelvahpE9StyON3A,,,0,0,0,0,1,0,0,1,very_loud,1,casual,0,1,1,0,1,1,,,,"Greek, Lounges, Bars, Nightlife, Dance Clubs, Restaurants, Mediterranean, Food, Hookah Bars, Coffee & Tea",Tempe,0,Crave Cafe & Lounge,47,3,AZ,Mediterranean,3.89,318,179
Ljknr0VF5Ia2DlTzELg-Kg,0,0,CpnjMhsBnCVV2ol2fbSEvA,4,0,f3QZ8MVK6rjf9r8K5H7iNw,,,1,0,0,1,0,0,1,0,quiet,1,casual,0,0,1,0,0,1,,,no,"Vegetarian, Salad, Food, Juice Bars & Smoothies, Restaurants",Phoenix,1,Salad and Go,229,4.5,AZ,Others,3.94,18,45
sJNcipFYElitBrtiJx0ezQ,0,0,HgI64zxtFnDyvxgA5pn8FQ,5,0,VS6_rS4132ujinhZ49rqYw,,0,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"Breweries, Restaurants, American (New), Food, Burgers",Gilbert,1,Arizona Wilderness Brewing,1213,4,AZ,American,4.27,2,11
j9bWpCRwpDVfwVT_V85qeA,0,0,qyKmzMac_8Y6yNRSneuRNw,1,1,UMuPg-8A1oJXqSrRsfxxIQ,,,1,0,0,1,1,0,0,1,quiet,0,casual,1,1,1,0,,1,,,no,"Ethnic Food, Food, Specialty Food, Thai, Restaurants",Mesa,1,Papaya Thai,118,2.5,AZ,Thai,2.93,7,15
Sxx0E2KvnNCSqlIhbD0l_g,0,0,eQ63VeBZR7EUe4EriLA7LQ,5,0,ibNJOyRx6AWbMUXy07GJMg,,,1,0,0,0,0,1,1,0,average,1,casual,0,1,2,0,,1,no,,free,"Gluten-Free, Restaurants, Burgers, Food, Breakfast & Brunch, Coffee & Tea, Sandwiches",Scottsdale,1,US Egg Restaurant,459,4,AZ,Others,4.54,0,12
Ph02ztlom5e4IJkty2bWpg,0,0,dCZTFl_hVohN45jcKnY41Q,2,2,lx0QO6XmOTPnGZP0C4bOzw,1,,1,0,0,0,0,1,0,1,,1,casual,0,1,2,0,1,1,,1,free,"Food, Gastropubs, Breakfast & Brunch, Breweries, Restaurants, American (Traditional), Brewpubs",Gilbert,1,OHSO Gilbert,209,3.5,AZ,American,3.14,2,21
vg4ynLZ0yJ89pT4s_CEMzQ,0,0,YmUsZEafE_ZBQudnrt8Ktw,5,1,fCWEsW3lhZk2RQ0zPrqvsw,,0,1,0,0,1,0,0,0,0,average,0,casual,0,1,2,0,0,1,,,no,"Fast Food, Restaurants, Burgers, Food",Phoenix,1,Five Guys,23,3.5,AZ,Others,3.85,158,349
6H78unzSy1z4AafKHIsmTQ,0,0,5TeNU1cRqnWSj8sUWbKhWQ,3,0,38aFtlWpY80cEE6CfTzfdw,,,1,,,,,,,0,average,0,casual,0,1,1,0,,1,,,no,"Fast Food, Asian Fusion, Chinese, Restaurants",Scottsdale,1,Rice Garden,31,3,AZ,Asian Fusion,3.4,2,9
JRo3APL5f4-TEkuI-SoDcA,0,0,riuDVICT_S1ufO1qVCjJJQ,4,0,wsn0gxWileRfnAEsxLMcJg,,,1,1,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"Bars, Sports Bars, Restaurants, Nightlife, Food, American (Traditional), Burgers, Chicken Wings",Phoenix,1,Zipps Sports Grill,177,2.5,AZ,American,3.78,3,32
UY3MJUfAvWTDLM1zVdpa3w,0,0,LG0rvRnXC-bJ6yQv8wusmw,5,1,5i2mUpV8ynk_zHmsmLG_8A,,0,1,0,0,1,1,0,0,1,quiet,1,casual,0,1,1,0,0,1,,,,"Restaurants, Sandwiches, Delis, Fast Food",Gilbert,1,Jersey Mike's Subs,30,4,AZ,Others,5,0,5
5-s0ESpKQeI50QIgcz8GGQ,1,1,EPNI685pyXzABXQsa6m8zg,4,1,6HM3Hm3gP0MJ8XN7IkRcRg,,0,1,0,0,1,1,0,0,0,loud,1,casual,0,1,2,0,,1,,,no,"Fast Food, American (New), Burgers, Restaurants",Phoenix,1,Five Guys,115,3,AZ,American,4.1,276,247
LgMCHBadv9Z8Ge94zNpDFA,0,0,MY1uvZz-G5oXrfstXjV-Tg,5,0,dNH_AlnZG7hDgLhTeRKGAg,,,1,1,0,1,1,0,0,1,average,0,casual,0,1,2,1,1,1,,,no,"Puerto Rican, Bars, Caribbean, Food, Restaurants, Nightlife, Latin American",Phoenix,1,Puerto Rico Latin Bar & Grill,169,4,AZ,American,4.08,2,13
gccBp-vO7G6uiU4_MN8nfw,0,0,dj-MBz6JMb7d10YcHXLMVg,3,2,m8THaOedCktKN9tIGsoWmA,,,1,,,,,,,,,1,casual,0,1,2,1,,1,,,,"Restaurants, Food, Barbeque",Phoenix,0,The Notorious PIG,35,2,AZ,Others,3.65,9,16
wH4Q0y8C-lkq21yf4WWedw,1,1,Ke5oBoH2RrKvZQL14OkxGg,5,0,e7geUhZQbNFjfxfuDieSbg,,,1,0,0,0,0,0,0,0,loud,1,casual,0,0,2,0,0,1,,1,free,"Restaurants, Gluten-Free, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Acai Bowls, Food",Scottsdale,1,Nekter Juice Bar,79,4,AZ,Others,4.37,18,43
Tt4SLmht8LORplkdhpcwhw,2,0,UF0s4wR05FKFgSDZVmiPLQ,2,2,cQRyu8xRKfTCG5AwbS1lxg,,,1,,,,,,,0,average,1,casual,0,1,2,0,,1,,,free,"Restaurants, Cafes, Coffee & Tea, Bakeries, Sandwiches, Food",Tempe,0,Panera Bakery & Cafe,36,2.5,AZ,Others,2.96,73,260
pBFewLcdLnf1XwPTE4jtyQ,0,0,3qckzsJtEmR5X9FTtX9PEQ,4,0,6XMrUOQQ-iyvV3DqerZQzg,1,,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"American (New), Breweries, Pizza, Restaurants, Beer Bar, Food, Beer, Wine & Spirits, Bars, Nightlife",Scottsdale,1,McFate's Tap + Barrel,345,4,AZ,American,2.55,13,39
W8xG9Bzk3TPPkBR5jx1pgg,0,0,Qd0mKzA7nhHv_TTCdmKuwg,5,1,JNO9WvAl_oeHtB-Cjnri6w,,,0,0,0,0,0,0,0,0,average,1,casual,0,1,2,1,,1,,,free,"Food, Jazz & Blues, Bars, Arts & Entertainment, Dance Clubs, Nightlife, Beer, Wine & Spirits, American (New), Lounges, Whiskey Bars, Music Venues, Restaurants",Scottsdale,1,Casablanca Rooftop Lounge,187,3.5,AZ,American,3.56,0,39
#NAME?,0,0,vXAAI9NGlOw69kJMx2ERTw,4,0,lyRK39K8e3OnU3NFJ3U0TQ,1,,1,0,0,1,1,0,0,1,average,1,casual,0,1,1,0,0,1,,1,free,"Restaurants, Food, Donuts, Gastropubs, Coffee & Tea, Hot Dogs, American (New)",Phoenix,1,Short Leash Hotdogs & Rollover Doughnuts,853,4,AZ,American,4.19,8,29
aKvVbg35NUzudmS5ntQriA,0,0,DrSJTt9cCMdcy_oQucLHiA,2,0,FFxF7kxl0LmxcEqDZ7q9Mg,,,1,,,,,,,0,quiet,0,casual,0,1,1,0,,1,,,no,"Sushi Bars, Japanese, Restaurants, Fast Food",Scottsdale,0,Tokyo Express,45,3,AZ,Japanese,3.83,3,11
6nbmlMVmbifIjrEEbCaA6w,0,0,v0KbEnoh4uMotrzlDVtN-w,4,1,jgsOyGzjfZBT5xptutK5ew,,,1,0,0,1,1,0,0,1,average,0,casual,0,1,1,1,,1,,,free,"Mexican, Modern European, Specialty Food, Restaurants, Ethnic Food, Food",Phoenix,1,Old Town Sarajevo,304,4.5,AZ,Mexican,3.51,146,240
2KWkeOk1KaH50Es_A-8cnA,0,0,9ACmOHeHMvyYNODRN7ZyCA,2,0,I1Ir8_kiqjNp9c6FvcLk9w,1,,1,0,0,0,0,1,1,1,average,1,casual,0,1,2,0,1,1,,1,free,"Breakfast & Brunch, Restaurants, Sandwiches, Coffee & Tea, Food",Gilbert,1,Snooze an A.M. Eatery,712,4,AZ,Others,3.5,0,3
JzOp695tclcNCNMuBl7oxA,1,0,bXNWHxVWzU-l-sd0DdHJbQ,5,0,gYVwUG70JJUSVeO_jCKpEA,,0,0,0,0,1,1,0,0,1,loud,1,casual,0,1,2,0,,1,,,free,"Sandwiches, Food, Burgers, Restaurants, American (New), Specialty Food, Breakfast & Brunch, Breweries, Pizza, Nightlife, Bars, Pubs, Cheese Shops",Tempe,1,Four Peaks Brewing,2189,4.5,AZ,American,4.05,11,57
Z_JkVkaUcN4ITVeuG-4Qtw,0,0,jp-AgtPs_FdFEG18gH6icw,5,0,9mXjt4MLlLIHBy3usy9u1A,,,0,0,0,1,1,1,0,1,loud,1,casual,0,1,2,1,,1,,,free,"American (New), Restaurants, Food, Breakfast & Brunch, Arts & Entertainment, Nightlife, Bars, Beer, Wine & Spirits",Scottsdale,1,RnR Gastropub,834,3.5,AZ,American,4.3,20,95
6KqLBLkHw78t33qObWJxpQ,0,0,98a80TjeslshPYcDTGAQeQ,3,0,cDbcg0I02A4BYR77oJUlHg,,,1,0,0,1,1,0,0,1,average,0,casual,0,1,2,0,,1,,,no,"Barbeque, Food, Restaurants",Glendale,1,Thee Pitts Again,304,3,AZ,Others,4.07,2,28
dqeUvrlMxTAk0VL2n1ukaw,0,0,xAut5QeU78E7PPJ6fX1Oog,1,0,ml7sfLCAFFlzlbammRqOPA,,,1,0,0,1,1,0,0,1,average,0,casual,1,1,1,0,1,1,,,free,"Restaurants, Chinese, Food, Nightlife",Tolleson,1,New Asian Star,175,4,AZ,Chinese,3.8,1,10
r5PLDU-4mSbde5XekTXSCA,2,1,B1DhuX1zQZNe8TeY5Pq71A,4,3,9SiMC8YFsAZi1kZ-cyxG6w,,,1,0,0,1,1,0,0,1,average,1,casual,0,0,2,0,,1,,1,no,"Sandwiches, Delis, Grocery, Food, Italian, Restaurants",Scottsdale,1,Defalco's Italian Grocery,1272,4.5,AZ,Italian,3.39,221,180
5diHqpk_JSC4p8tIo4APow,0,0,SRQrYuNpliR_IHi5ta59PQ,4,0,TLdMXf2gt9Am9LOLL_T2FQ,,,1,1,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,,free,"American (New), Desserts, Food, Restaurants, Seafood, American (Traditional)",Scottsdale,1,The Cheesecake Factory,351,3.5,AZ,American,4.17,397,508
9ibMbke1qYbmhJ2Qf3tWfA,0,0,JvEGQmm-xBqZC1sQfMVDtA,1,1,hTCN6HTFhYAZ7unwN1INRg,,,1,0,0,1,1,0,0,1,average,1,casual,1,1,1,0,1,1,,,no,"Ethnic Food, Specialty Food, Chinese, Desserts, Food, Imported Food, Soup, Restaurants",Mesa,1,Dragon Express,226,4,AZ,Chinese,3.28,3,33
dSnQTUJC0tCHadU1AGzvrw,0,0,d9h9AxDqE2npPgn4z3cK2w,5,0,S1GPF9QN-P4kVVsPouABGg,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"Bars, Nightlife, Beer, Wine & Spirits, Italian, Food, Restaurants",Scottsdale,1,Isabella's Kitchen,259,3.5,AZ,Italian,4.1,2,27
JO_hCJISMK3sz_RWhg2e0A,0,0,#NAME?,3,0,SXTVl_z90ayBq-sI33JXfA,,,1,0,0,0,0,0,1,0,average,0,casual,0,1,1,0,0,0,,1,no,"Restaurants, Vegetarian, Farmers Market, Food, Breakfast & Brunch, Internet Cafes, Vegan, Health Markets, Specialty Food",Mesa,0,Iss' Magic Mixes,118,5,AZ,Others,4.29,16,55
93zez33QieKhcmfiSMUA-Q,0,1,UaeF4xfY27f2yNaSaYxPNw,1,1,eU6WwrCHCmfRI1FpW9hTcw,,,1,,,,,,,,,0,casual,0,0,1,0,,1,,,,"Fast Food, Restaurants, Seafood",Glendale,1,Long John Silver's,13,1.5,AZ,Others,3,1,5
VLDFjeqpUgWhnVuB_8GuEg,0,1,XktsvK_m1boy3XNibc6frA,3,0,hazFjLv3rVO_9V9wSQ55Gw,1,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,,1,free,"Vegetarian, Pizza, Vegan, Food, Restaurants, Salad, American (New)",Scottsdale,1,1 Food Kitchen,1124,4,AZ,American,3.53,257,170
xS5HGqgk0KY2jFWU-l_nrA,0,0,ph46gbd48qnWjydTbXit2w,3,3,UgZvCgOvyu_Ay4VMdjMRVQ,0,,0,0,0,1,1,1,0,1,loud,0,casual,0,1,3,1,1,1,no,1,free,"American (New), Food, Nightlife, Wine Bars, Bars, Coffee & Tea, Restaurants, Breakfast & Brunch",Phoenix,1,The Covenant,309,4,AZ,American,4.03,32,29
DwP10iEz5LGf3fhcVQZm0Q,0,0,69-39KtKKKq9ANGQ44Jn_w,5,0,7J_PYTG22YotpDFpEOe6tw,,,0,0,0,0,1,0,0,1,average,1,dressy,0,1,3,1,,1,,,free,"Gluten-Free, Japanese, Restaurants, Lounges, Sushi Bars, Food, Nightlife, Bars",Scottsdale,1,Sushi Roku,545,4,AZ,Japanese,3.73,0,9
l8ewXyH88N5Y_BOPXKAQZw,0,0,FXv3GkvEupmYKhlU3bwgnw,3,1,fF7Cj2fDO6_LklSmxldZQQ,0,,1,0,0,1,1,0,0,1,average,0,casual,0,1,2,1,1,1,,0,no,"Restaurants, Food, Juice Bars & Smoothies, Noodles, Vietnamese, Soup",Surprise,1,PT Noodle,198,4.5,AZ,Others,3.71,0,28
AhPmh0NaRDbEYyhd9egzLA,0,0,Okh4KPLGDcx_TJswG7Sa9Q,5,1,U3tnEt2SsTIWolHN9th1_g,1,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"Food, Restaurants, Vegetarian, Mexican, Tacos",Phoenix,1,Joyride Taco House,987,4,AZ,Mexican,5,0,5
l8ewXyH88N5Y_BOPXKAQZw,0,0,UmyAAMzPWeZRuostk-9hFw,5,4,b_1ZHDzf7Rp1uMmPY4poVg,0,,1,0,0,1,1,0,0,1,average,0,casual,0,1,2,1,1,1,,0,no,"Restaurants, Food, Juice Bars & Smoothies, Noodles, Vietnamese, Soup",Surprise,1,PT Noodle,198,4.5,AZ,Others,3.7,1,21
Jhz-8IqPf_2YUWsbGFyDNA,1,0,S1U_e9E5BPXl1_m41gfhjQ,4,2,zgiWETKckSxZgisDI71tng,,,1,1,0,1,0,1,1,0,average,1,casual,0,1,2,1,,1,,,free,"Pizza, Coffee & Tea, Cafes, Food, Restaurants, Beer, Wine & Spirits, Vegetarian, Bakeries, Vegan, Gluten-Free",Mesa,1,The Cutting Board Cafe,354,4,AZ,Others,4.47,35,37
tnG4_L5bZiffTbaFru9EBg,0,0,XQRgYhZasejsxi6hflx39w,5,0,TNcDcjCZYjg7oZl84UgTYA,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,1,0,,1,,,free,"Building Supplies, Middle Eastern, Buffets, Grocery, Restaurants, Arabian, Food, Home Services, Mediterranean, Lebanese",Mesa,1,Princess Mediterranean Market & Deli,385,4.5,AZ,Mediterranean,3.92,1,22
PEnlf5CJ8JJonph2jIljCg,0,3,zxB19MSA4gbr2LIakZhJ2A,2,1,_VaCHA9gfPvcPQFJribOyw,0,,1,1,0,1,1,1,1,1,average,1,casual,0,1,2,1,,1,,,no,"American (New), Sandwiches, Bagels, Bakeries, Restaurants, Food, Delis, Event Planning & Services, Caterers, Breakfast & Brunch, Delicatessen",Chandler,1,Chompie's,509,3.5,AZ,American,3,20,75
DgZ-pZUo3drzpiCDlDr9IQ,0,0,RZvXil7_En4wTXt1W1JNxA,3,0,K-w94EzfWkpl8YhpTeqW0w,,,1,0,0,1,1,0,0,1,average,0,casual,0,1,1,0,1,1,,,no,"Specialty Food, Food, Ethnic Food, Restaurants, Vietnamese",Mesa,1,unPhogettable,668,4,AZ,Others,3.1,58,280
IqBoGCKUJdzBOmzjUsB7lw,0,0,fi7erIoLbmDXwRxZ4R-42g,5,1,bYzLZxneUNSUgMfooHlxiw,,0,1,0,0,1,1,0,0,0,loud,1,casual,0,1,1,0,,1,,,no,"Restaurants, Fast Food, Tex-Mex, Mexican",Chandler,1,Chipotle Mexican Grill,111,3.5,AZ,Mexican,4.27,75,177
rQtQbCcRPyoVR8-Qrti6pA,1,0,pOrT6C48eqGxO7UGMsX4hA,4,0,jHONHSh8BHkmDARrfcoCGg,,0,1,0,0,1,1,0,0,0,average,1,casual,1,1,1,0,,1,,,free,"Sandwiches, Salad, Fast Food, Delis, Restaurants, Soup",Phoenix,1,Potbelly Sandwich Shop,79,4,AZ,Others,3.85,225,340
yZAGhlsrmupLbrgdKm6reg,1,0,5iljKgtATlNGRYtYt5x4og,5,1,lM6c2Z69gAJ4r515BOdpvw,,,1,0,0,0,1,0,0,1,average,0,casual,0,1,3,1,,1,,,no,"American (Traditional), Restaurants, Comfort Food, Barbeque, Steakhouses",Scottsdale,1,Don & Charlie's,615,4,AZ,American,4,4,40
OgJ0KxwJcJ9R5bUK0ixCbg,1,1,cqNuTubkSxBU4MhgKPCZUg,5,3,mM2lXZF7srcZ1FaPx8L7uw,,,0,0,0,1,0,1,1,0,average,1,casual,0,1,2,0,0,1,,,free,"Bakeries, American (New), Nightlife, Bars, Coffee & Tea, Restaurants, Breakfast & Brunch, Food",Phoenix,1,Lux Central,2046,4.5,AZ,American,4.28,369,110
fbQaKW0Lte0JQ_opbnjdKg,0,0,DHS76NQEgWofj34ZAUf4jQ,4,1,KxnvbOd6YdTGhbGyT0yOOg,,,1,0,0,1,1,0,0,0,average,1,casual,1,1,1,0,,1,,1,free,"Restaurants, Specialty Food, Food, Soup, Breakfast & Brunch, Local Flavor, Mexican, Tacos",Phoenix,1,Gadzooks Enchiladas & Soup,811,4,AZ,Mexican,4,8,9
wHVWfC_a6koeiJXAu78e1g,0,0,vNWsj2cSFKBGQQUIG3x0fg,4,0,WLknEwWvuZJ5t9yEiyc9_Q,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,2,0,,1,,,,"Restaurants, Food, American (Traditional), Barbeque, Bars, Nightlife",Chandler,1,"Rudy's ""Country Store"" and Bar-B-Q",835,4,AZ,American,3.93,1,15
7pGWy3mR7gjMSE6x2njqPA,3,4,6VCnu2gQjgPE41fnLTa6GQ,5,4,oVohybumtEwNI_fL60r0uA,,,1,,,,,,,0,average,1,casual,0,1,2,1,,1,,,free,"Greek, Beer, Wine & Spirits, American (Traditional), Restaurants, Mediterranean, Coffee & Tea, Diners, Sandwiches, Breakfast & Brunch, Food, Burgers",Scottsdale,0,Orange Table,450,4,AZ,"American, Mediterranean",4.43,140,99
2GtIC6u4hVneccWfTlOxHQ,1,1,6pcfL2q5TocT-PkpOm827Q,5,1,H1Q0pFutRXC-c2l77FLHgw,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,,,no,"Sushi Bars, Ice Cream & Frozen Yogurt, Chinese, Asian Fusion, Restaurants, Buffets, Seafood, Japanese, Food, Fast Food",Phoenix,0,Hong Kong Gourmet Buffet,177,3,AZ,Asian Fusion,3.36,7,28
6nmlclYyyLyH5EGLUpsmjw,1,0,YKjHFwnjjTmzTu5oXi8ebg,5,4,KcjLcdus-XWt6E9uJeHONA,,,,,,,,,,1,,,,,,1,,,1,,1,free,"Bubble Tea, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Donuts, Coffee & Tea, Food",Mesa,1,Dutch Donut Factory,106,4.5,AZ,Others,4.53,183,172
82I9SSilxh3zL8F1UQ45Xw,1,0,gLWNUpDjWQF8jMoCJ5tGhQ,5,1,8stEvxEJbz5PRHJlpqYlnA,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"American (Traditional), Sports Bars, Beer, Wine & Spirits, Breweries, Bars, Restaurants, Nightlife, Food",Phoenix,1,Uncle Bear's Brewery,351,3.5,AZ,American,3.73,3,10
9vkVY5puIHRfKMgJB4LBnw,0,0,Ltd0XnVMLxmwEa1ORrrx2A,4,1,SLIz6ilcMPpRHUiwjmj7jA,,,1,0,0,1,1,0,0,1,average,0,casual,0,1,2,1,1,1,,,free,"Breweries, Food, American (Traditional), American (New), Nightlife, Restaurants, Bars, Pizza, Sports Bars",Phoenix,1,BJ's Restaurant & Brewhouse,353,3.5,AZ,American,4.03,16,99
1wU_10DtV6aJbGT26kATuw,0,0,8Fi8o6F_UpgwAGKeGPjghw,1,0,swOKw2oEgHakwO1M3czB8g,,,1,0,0,1,0,0,1,1,quiet,0,casual,0,1,1,0,,1,,,no,"Burgers, Fast Food, Restaurants",Tempe,1,Burger King,28,2,AZ,Others,3.12,0,15
2GmGT-7QjowR1ihup3FbVA,0,0,JSQfSBSMjdl4azYIrgue3g,4,0,gCp21sfvL6HnQOvapeV7sw,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,1,1,1,1,,1,no,"Grocery, Mediterranean, Food, Restaurants, Greek, Middle Eastern",Tempe,1,Haji-Baba,800,4.5,AZ,Mediterranean,3.56,74,118
xGzKRIUAuqDrT9eYthGqKw,0,0,HvCJNhkNGCXdi9pLZg_Ysg,4,0,wxYxp8k3OxrrWcV4T9Jigw,,,1,,,,,,,0,average,1,casual,0,1,1,0,,1,,,free,"Food, Bagels, Restaurants, Delis",Phoenix,1,Einstein Bros Bagels,76,3,AZ,Others,3.59,18,39
#NAME?,0,0,rborPh7XI0STrdGEBMJJSQ,4,0,KDzi9XBzZGYq8_mmgcwrBA,0,,1,0,0,0,0,1,1,1,average,1,casual,1,1,2,1,1,1,,1,free,"Coffee & Tea, Turkish, American (Traditional), Restaurants, Food, Sandwiches, Breakfast & Brunch",Scottsdale,1,Breakfast Club- Scottsdale,1094,4,AZ,American,4.07,6,53
#NAME?,0,0,euCrDiM_Rl7nsBVPnGp-fQ,4,1,Bv13-l4HTz-pt5kS22y9LQ,,,0,0,0,0,1,0,0,1,average,1,casual,0,1,2,1,,1,,,free,"Tapas/Small Plates, Restaurants, Beer, Wine & Spirits, Wine Bars, Breakfast & Brunch, Gastropubs, Bars, Food, Nightlife",Ahwatukee,1,My Wine Cellar,212,4,AZ,Others,3.93,433,497
dGeQWmxfdQK5lL6Ag0BhIQ,0,1,ScO_HFc0oUYwxxN3V0TM0w,1,0,f4EfohFmapdUsXEUXN9t4Q,0,,0,0,1,1,1,0,0,1,average,1,casual,0,1,2,0,1,1,outdoor,1,free,"Food, Pubs, American (Traditional), Bars, Breakfast & Brunch, Nightlife, Beer, Wine & Spirits, Restaurants",Chandler,1,Third Base,62,3,AZ,American,3.06,3,16
HGNOaHmKpW1ajuAVCpA1yg,0,0,-c2Uoq2upkMBSj0oqH_bAA,1,0,80VjMDLUHWJ2Yfi_X26IAQ,1,,1,0,0,1,1,0,0,1,average,1,casual,1,1,2,1,1,1,outdoor,1,free,"Bars, Restaurants, Breweries, Food, Gastropubs, Nightlife, Pubs",Peoria,1,Peoria Artisan Brewery,354,4,AZ,Others,4.33,0,6
7dKIMvsTQI6zO-NYdRmrwA,0,0,1w8AYv3d7PMnkxUasgTFtg,5,2,0Fr4FFf5mJ1ImHwLfBu5iA,,0,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,1,1,,,free,"Fish & Chips, Restaurants, British, Fast Food",Phoenix,1,The Codfather,280,3.5,AZ,Others,3.54,51,95
b7DQpuJ-heKrgEtreYrx8A,0,0,Y1QZSNNJUuel4wE9B_4JcA,5,0,Ayb5ALg4oe9Fyeczzi40YA,0,,1,0,0,1,0,0,0,0,average,0,casual,0,1,1,0,0,1,,1,no,"International Grocery, Grocery, Food, Restaurants, Bakeries, Mediterranean, Specialty Food, Meat Shops, Ethnic Grocery",Mesa,1,Baiz Fresh Foods,54,4,AZ,Mediterranean,3.75,2,25
